nombre,pais,pais_codigo,region,region_codigo,municipio,categoria,productos,direccion,horario,telefono,correo,web,facebook,instagram,google_maps,lat,lon,osm_id,fuente_url,fecha_extraccion,verificacion,venta_online
Hinrichsen's Farm Hofladen,Alemania,DE,Schleswig-Holstein,DE-SH,Dunsum,Otros,,"Groß-Dunsum, 25938 Dunsum",Mo-Fr 11:00-18:00,+4946839634979,info@hinrichsens-farm.de,https://www.hinrichsens-farm.de/,,,"https://www.google.com/maps?q=54.734703,8.420758",54.734703,8.420758,node/1769830885,https://www.openstreetmap.org/node/1769830885,2026-08-05,parcial,no comprobado
Allee-Café Katharinenhof,Alemania,DE,Schleswig-Holstein,DE-SH,Fehmarn,Otros,,"Katharinenhof 3, 23769 Fehmarn","Mo-Fr 11:00+; Sa,Su 08:30+",+494371503838,info@alleecafe-katharinenhof.de,https://www.alleecafe-katharinenhof.de/,,,"https://www.google.com/maps?q=54.433841,11.271057",54.433841,11.271057,node/2430403702,https://www.openstreetmap.org/node/2430403702,2026-08-05,parcial,no comprobado
Hofcafé Klausdorf & Hofladen,Alemania,DE,Schleswig-Holstein,DE-SH,Fehmarn,Otros,,"Dorfstraße 30, 23769 Fehmarn",Mar-Aug:Mo-Su 7:00-18:00; Sep-Oct:Mo 07:00-12:00; Tu-Su 07:00-18:00,+494371879784,moin@hofcafe-klausdorf.de,https://hofcafe-klausdorf.de/,,,"https://www.google.com/maps?q=54.463033,11.242965",54.463033,11.242965,way/98696528,https://www.openstreetmap.org/way/98696528,2026-08-05,parcial,no comprobado
Kleiner Hofladen Twedt,Alemania,DE,Schleswig-Holstein,DE-SH,Flensburg,Otros,,"Twedt 3, 24943 Flensburg","Mo-Sa 08:00-19:00; Su,PH 09:00-19:00",+491725339610,kathi.peters.twedt@gmx.de,https://kleiner-hofladen-twedt.de/,,,"https://www.google.com/maps?q=54.795249,9.481823",54.795249,9.481823,node/9565484017,https://www.openstreetmap.org/node/9565484017,2026-08-05,parcial,no comprobado
Betriebsgemeinschaft Domäne Fredenburg,Alemania,DE,Schleswig-Holstein,DE-SH,Fredeburg,Otros,,"Domänenweg 1, 23909 Fredeburg",Mo-Fr 09:00-18:30; Sa 09:00-16:00,+494541862134,hofladen@domaene-fredeburg.de,https://www.domaene-fredeburg.de/,,,"https://www.google.com/maps?q=53.674298,10.726139",53.674298,10.726139,node/601656797,https://www.openstreetmap.org/node/601656797,2026-08-05,parcial,no comprobado
Rheider Hof,Alemania,DE,Schleswig-Holstein,DE-SH,Groß Rheide,Otros,,"Hauptstraße 64, 24872 Groß Rheide","Fr 16:00-19:00; Sa 10:00-12:30; Su-Th,PH off",+4946272583293,kontakt@rheider-hof.de,https://www.rheider-hof.de/,https://www.facebook.com/Rheider-Hof-407151406375469/,,"https://www.google.com/maps?q=54.447653,9.407899",54.447653,9.407899,node/7243395525,https://www.openstreetmap.org/node/7243395525,2026-08-05,parcial,no comprobado
Hofladen Gut Rothenhausen,Alemania,DE,Schleswig-Holstein,DE-SH,Groß Schenkenberg,Otros,,"Gut Rothenhausen 4, 23860 Groß Schenkenberg","Tu-Fr 08:30-13:00,15:00-18:00; Sa 08:30-13:00; Su-Mo off; Dec 24 08:30-12:00; Dec 24 Su off; Dec 24 Mo off; Dec 25-31 off; Jan 2 Sa off; PH off",+4945087369,gemuesekorb@gutrothenhausen.de,https://www.gutrothenhausen.de/die-vermarktung/hofladen.html,,,"https://www.google.com/maps?q=53.806373,10.600847",53.806373,10.600847,way/244805782,https://www.openstreetmap.org/way/244805782,2026-08-05,parcial,no comprobado
Obsthof Schneekloth,Alemania,DE,Schleswig-Holstein,DE-SH,Grömitz,Otros,,"Pappelhof 6a, 23743 Grömitz",Mo-Su 09:00-18:00,+4945621704,post@obsthof-schneekloth.de,https://www.obsthof-schneekloth.de/,,,"https://www.google.com/maps?q=54.148309,10.945461",54.148309,10.945461,node/890796894,https://www.openstreetmap.org/node/890796894,2026-08-05,parcial,no comprobado
Spargelhof Beeck,Alemania,DE,Schleswig-Holstein,DE-SH,Hamberge,Otros,,"Eichenweg 6, 23619 Hamberge",Mo-Sa 9:00-18:00;Su 9:00-15:00,+49451891348,info@spargelhof-beeck.de,https://www.spargelhof-beeck.de/,,,"https://www.google.com/maps?q=53.839309,10.581573",53.839309,10.581573,node/875455750,https://www.openstreetmap.org/node/875455750,2026-08-05,parcial,no comprobado
Räucherkate Braasch,Alemania,DE,Schleswig-Holstein,DE-SH,Harmsdorf,Otros,,"Hauptstraße 25, 23738 Harmsdorf",Mo-Fr 09:00-18:00; Sa 09:00-18:00,+4943631643,info@schinken-braasch.de,https://www.schinken-braasch.de/,,,"https://www.google.com/maps?q=54.239923,10.831816",54.239923,10.831816,way/345733649,https://www.openstreetmap.org/way/345733649,2026-08-05,parcial,no comprobado
Hof Ehlers,Alemania,DE,Schleswig-Holstein,DE-SH,Hasenmoor,Otros,,"Dorfstraße 28, 24640 Hasenmoor",Mo-Fr 07:30-18:30; Sa 07:30-17:00; Su 08:00-17:00,+49419599918,kontakt@hofehlers.de,https://www.hofehlers.de/,,,"https://www.google.com/maps?q=53.900931,9.993197",53.900931,9.993197,node/5892418931,https://www.openstreetmap.org/node/5892418931,2026-08-05,parcial,no comprobado
Hofladen Reiherstieg,Alemania,DE,Schleswig-Holstein,DE-SH,Henstedt-Ulzburg,Otros,,"Reiherstieg 1, 24558 Henstedt-Ulzburg",Th-Fr 09:00-19:00; Sa 09:00-14:00,+4941934219,info@hof-reiherstieg.de,https://hof-reiherstieg.de/,,,"https://www.google.com/maps?q=53.771310,9.995357",53.771310,9.995357,node/7640718948,https://www.openstreetmap.org/node/7640718948,2026-08-05,parcial,no comprobado
Gut Görtz,Alemania,DE,Schleswig-Holstein,DE-SH,Heringsdorf,Otros,,"Görtz 1, 23777 Heringsdorf",Tu-Su 11:00-18:00,+49436515,gutgoertz@t-online.de,http://www.gut-goertz.de,,,"https://www.google.com/maps?q=54.289926,11.016913",54.289926,11.016913,node/890792452,https://www.openstreetmap.org/node/890792452,2026-08-05,parcial,no comprobado
Hof Schritt,Alemania,DE,Schleswig-Holstein,DE-SH,Heringsdorf,Otros,,"Rellin 13, 23777 Heringsdorf","Mo-Fr 09:00-12:30,15:00-18:00; Sa 09:00-13:00",+494365382,info@hof-schritt.de,http://www.hof-schritt.de,,,"https://www.google.com/maps?q=54.291888,10.970216",54.291888,10.970216,node/7839943408,https://www.openstreetmap.org/node/7839943408,2026-08-05,parcial,no comprobado
Hofgemeinschaft Fargemiel,Alemania,DE,Schleswig-Holstein,DE-SH,Heringsdorf,Otros,,"Siggener Weg 2, 23777 Heringsdorf",Mo-Fr 14:00-18:00; Apr-Aug Sa 10:00-16:00; Sep-Mar Sa 10:00-13:00,+491776307619,hofgemeinschaftfargemiel@posteo.de,http://fargemiel.org,,,"https://www.google.com/maps?q=54.279468,11.032072",54.279468,11.032072,node/7839674630,https://www.openstreetmap.org/node/7839674630,2026-08-05,parcial,no comprobado
Hofladen Dannwisch,Alemania,DE,Schleswig-Holstein,DE-SH,Horst,Otros,,"Dannwisch 1, 25358 Horst",Mo-Fr 09:00-18:00; Sa 09:00-13:00,+4941262198,info@dannwisch.de,https://www.dannwisch.de/,,,"https://www.google.com/maps?q=53.796088,9.613153",53.796088,9.613153,node/4332297602,https://www.openstreetmap.org/node/4332297602,2026-08-05,parcial,no comprobado
Markeruper Hofladen,Alemania,DE,Schleswig-Holstein,DE-SH,Husby,Otros,,"Hauptstraße 7, 24975 Husby","Jan-Aug: Mo-Fr 09:00-13:00; Sep: Mo-Fr 09:00-17:00; Oct-Dec: Mo-Fr 09:00-12:00,14:00-17:00; Sa 09:00-13:00",+4946341363,info@markeruper-ge.de,https://www.markeruper-gaense-enten.de/,,,"https://www.google.com/maps?q=54.751893,9.589739",54.751893,9.589739,node/10648826493,https://www.openstreetmap.org/node/10648826493,2026-08-05,parcial,no comprobado
Hofladen Tastrupfeld,Alemania,DE,Schleswig-Holstein,DE-SH,Hürup,Otros,,"Tastrupfeld 20, 24975 Hürup",Mo-Su 07:00-19:00,+491711233463,peter@hofladen-tastrupfeld.de,https://www.hofladen-tastrupfeld.de/,https://www.facebook.com/HofladenTastrupfeld,,"https://www.google.com/maps?q=54.752230,9.472068",54.752230,9.472068,node/7282658585,https://www.openstreetmap.org/node/7282658585,2026-08-05,parcial,no comprobado
Hof Neuheim,Alemania,DE,Schleswig-Holstein,DE-SH,Kappeln,Lácteos y quesos,Käse und Milchprodukte,"Neuheim 2, 24376 Kappeln",Fr 10:00-18:00,+4946429658220,info@hofneuheim.de,https://www.hofneuheim.de/,,,"https://www.google.com/maps?q=54.682904,9.913484",54.682904,9.913484,node/4410169309,https://www.openstreetmap.org/node/4410169309,2026-08-05,parcial,no comprobado
Hofladen Hof Ahmen,Alemania,DE,Schleswig-Holstein,DE-SH,Kappeln,Otros,,"Wacholderweg 1, 24376 Kappeln",Apr-Oct: Mo-Sa 08:00-18:00,+494644571,info@bioschafskaese.de,https://www.bioschafskaese.de/,,,"https://www.google.com/maps?q=54.636564,9.955054",54.636564,9.955054,node/601398773,https://www.openstreetmap.org/node/601398773,2026-08-05,parcial,no comprobado
Landladen Kühl,Alemania,DE,Schleswig-Holstein,DE-SH,Kirchspiel Garding,Otros,,"Hülkenbüll 2, 25836 Kirchspiel Garding","Mo, Tu, Th, Fr 10:00-17:00; Sa 10:00-13:00; We, Su off",+494862339,info@landladen-kuehl.de,https://www.landladen-kuehl.de/,,,"https://www.google.com/maps?q=54.317301,8.782311",54.317301,8.782311,way/203633894,https://www.openstreetmap.org/way/203633894,2026-08-05,parcial,no comprobado
Geestfrisch,Alemania,DE,Schleswig-Holstein,DE-SH,Kropp,Otros,,"Fuhlreit 4, 24848 Kropp","We-Fr 08:00-12:00,14:00-18:00; Sa 09:00-12:00",+494624450329,info@meierei-geestfrisch.de,https://meierei-geestfrisch.de/,,,"https://www.google.com/maps?q=54.388542,9.501554",54.388542,9.501554,node/3477025947,https://www.openstreetmap.org/node/3477025947,2026-08-05,parcial,no comprobado
Erdmannshof,Alemania,DE,Schleswig-Holstein,DE-SH,Krukow,Otros,,"Hauptstraße 21, 21483 Krukow",,+49415355420,info@erdmannshof.de,https://www.erdmannshof.de/,,,"https://www.google.com/maps?q=53.418180,10.477985",53.418180,10.477985,node/601666171,https://www.openstreetmap.org/node/601666171,2026-08-05,parcial,no comprobado
Markthalle Friederichsen,Alemania,DE,Schleswig-Holstein,DE-SH,Oldenburg in Holstein,Pan y cereal,Brot und Getreide,"Göhler Straße 104, 23758 Oldenburg in Holstein",06:30-19:00,+4943618263,info@gutkremsdorf.de,https://www.gut-kremsdorf.de,,,"https://www.google.com/maps?q=54.291707,10.908909",54.291707,10.908909,node/2514462011,https://www.openstreetmap.org/node/2514462011,2026-08-05,parcial,no comprobado
Hof-Verkauf Hof Rabberg,Alemania,DE,Schleswig-Holstein,DE-SH,Rügge,Otros,,"Toft 8, 24405 Rügge",Mo-Sa 09:00-18:00,+4916094449729,kontakt@hof-rabberg.de,https://www.hof-rabberg.de/,,,"https://www.google.com/maps?q=54.687482,9.764652",54.687482,9.764652,node/5040518828,https://www.openstreetmap.org/node/5040518828,2026-08-05,parcial,no comprobado
Hof Eichwerder,Alemania,DE,Schleswig-Holstein,DE-SH,Schashagen,Otros,,"Eichwerder 1, 23730 Schashagen","Mo-Sa 10:00-12:00, Mo-Fr 15:00-18:00",+4945619910,info@hofeichwerder.de,https://www.eichwerder.de/hofladen,,,"https://www.google.com/maps?q=54.126898,10.886272",54.126898,10.886272,way/203257416,https://www.openstreetmap.org/way/203257416,2026-08-05,parcial,no comprobado
Angus-Hof,Alemania,DE,Schleswig-Holstein,DE-SH,Stakendorf,Otros,,"Dorfstraße 36, 24217 Stakendorf","Tu,Fr 09:00-12:00,15:00-18:00; Sa 09:00-12:00",+49434436,info@angus-hof.de,http://www.angus-hof.de/,,,"https://www.google.com/maps?q=54.389175,10.425048",54.389175,10.425048,node/915377041,https://www.openstreetmap.org/node/915377041,2026-08-05,parcial,no comprobado
Jahnkes Ziegenkäse,Alemania,DE,Schleswig-Holstein,DE-SH,Sörup,Lácteos y quesos,Käse und Milchprodukte,"See-Ender-Straße 6, 24966 Sörup","Tu,Fr 13:00-17:00; Sa 10:00-12:00,13:00-18:00",+4946351575,info@jahnkes-ziegenkaese.de,https://www.jahnkes-ziegenkaese.de/,,,"https://www.google.com/maps?q=54.705547,9.635002",54.705547,9.635002,way/352114915,https://www.openstreetmap.org/way/352114915,2026-08-05,parcial,no comprobado
Biohof Rzehak,Alemania,DE,Schleswig-Holstein,DE-SH,Tüttendorf,Lácteos y quesos,Käse und Milchprodukte,"Holander Allee 24, 24214 Tüttendorf","Mo-Sa 16:30-19:00, Sa 10:00-12:00",+4943468241,mail@biohof-rzehak.de,http://www.biohof-rzehak.de,,,"https://www.google.com/maps?q=54.378364,9.968891",54.378364,9.968891,node/1354160557,https://www.openstreetmap.org/node/1354160557,2026-08-05,parcial,no comprobado
Hofladen SB - Hof Rath,Alemania,DE,Schleswig-Holstein,DE-SH,Zarpen,Miel,Honig,"Lübecker Straße 27, 23619 Zarpen",24/7,+4945335768,hof.rath.zarpen@gmail.com,https://www.hof-rath.de/,,,"https://www.google.com/maps?q=53.867096,10.522502",53.867096,10.522502,node/9922849009,https://www.openstreetmap.org/node/9922849009,2026-08-05,parcial,no comprobado
Hofladen Wilhelmsglücksbrunn,Alemania,DE,Thüringen,DE-TH,Amt Creuzburg,Lácteos y quesos,Käse und Milchprodukte,"Wilhelmsglücksbrunn, 99831 Amt Creuzburg",We-Sa 10:00-18:00,+493692671343,vertrieb@wilhelmsgluecksbrunn.de,http://www.wilhelmsgluecksbrunn.de/,,,"https://www.google.com/maps?q=51.040337,10.229706",51.040337,10.229706,node/4849844453,https://www.openstreetmap.org/node/4849844453,2026-08-05,parcial,no comprobado
Imkerei Rainer Groß,Alemania,DE,Thüringen,DE-TH,Bocka,Miel,Honig,"Kleinbocka 16b, 07589 Bocka",Th 17:00-19:00,+49366042704,imkerei.rainer.gross@gmail.com,https://bienenhof-gross.de/,,,"https://www.google.com/maps?q=50.810889,11.969365",50.810889,11.969365,way/636968438,https://www.openstreetmap.org/way/636968438,2026-08-05,parcial,no comprobado
Inselhof,Alemania,DE,Thüringen,DE-TH,Dietzenrode/Vatterode,Otros,,"Am Mühlplatz 18, 37318 Dietzenrode/Vatterode",We 14:00-18:00; Sa 09:00-13:00; PH off,+493608790804,inselhof@web.de,https://www.inselhof.net,,,"https://www.google.com/maps?q=51.298650,10.015466",51.298650,10.015466,node/3816102715,https://www.openstreetmap.org/node/3816102715,2026-08-05,parcial,no comprobado
Pflanzenhof Zöthen,Alemania,DE,Thüringen,DE-TH,Dornburg-Camburg,Otros,,"Zöthen 17, 07774 Dornburg-Camburg",Mo-Th 09:00-16:00; Fr 09:00-18:00; Sa 09:00-12:00,+493642130650,info@pflanzenhof-zoethen.de,http://www.pflanzenhof-zoethen.de/,,,"https://www.google.com/maps?q=51.055537,11.732406",51.055537,11.732406,node/4634736650,https://www.openstreetmap.org/node/4634736650,2026-08-05,parcial,no comprobado
Das Bienenhaus,Alemania,DE,Thüringen,DE-TH,Erfurt,Miel,Honig,"Lindenplatz 1A, 99094 Erfurt",,+493616431276,f-u-k@freenet.de,https://www.dasbienenhaus.com/,,,"https://www.google.com/maps?q=50.935982,10.990303",50.935982,10.990303,node/6853580963,https://www.openstreetmap.org/node/6853580963,2026-08-05,parcial,no comprobado
Fahner Frucht,Alemania,DE,Thüringen,DE-TH,Gierstädt,Fruta y verdura,Obst und Gemüse,"Große Hecke 3, 99100 Gierstädt","Mo-Fr 10:00-16:00; Sa 09:00-12:00; Su,PH off",+4936206261922,info@fahner-frucht.de,http://www.fahner-frucht.de/,,,"https://www.google.com/maps?q=51.043541,10.822603",51.043541,10.822603,node/2766366505,https://www.openstreetmap.org/node/2766366505,2026-08-05,parcial,no comprobado
Direktvermarktung Gillsch,Alemania,DE,Thüringen,DE-TH,Grammetal,Otros,,"Lange Gasse 11, 99428 Grammetal","Th 09:00-17:00; Mo-We,Fr-Su,PH off",+493620351682,info@gillsch.de,https://gillsch.de/,,,"https://www.google.com/maps?q=51.004605,11.187575",51.004605,11.187575,node/11157706774,https://www.openstreetmap.org/node/11157706774,2026-08-05,parcial,no comprobado
Imkerei Honigbrötchen,Alemania,DE,Thüringen,DE-TH,Grammetal,Miel,Honig,"Wachhügel 3, 99428 Grammetal",24/7,,imkerei@honigbroetchen.de,https://www.honigbroetchen.de/,,,"https://www.google.com/maps?q=50.995293,11.260281",50.995293,11.260281,node/7205711968,https://www.openstreetmap.org/node/7205711968,2026-08-05,parcial,no comprobado
Imkerei Metzner,Alemania,DE,Thüringen,DE-TH,Großenstein,Miel,Honig,"Hohlweg 16, 07580 Großenstein",,+4936602263722,info@imker-andreas-metzner.de,https://www.imker-andreas-metzner.de/,,,"https://www.google.com/maps?q=50.899384,12.197014",50.899384,12.197014,node/6482651357,https://www.openstreetmap.org/node/6482651357,2026-08-05,parcial,no comprobado
Hofladen Rittergut,Alemania,DE,Thüringen,DE-TH,Göllnitz,Otros,,"Im Rittergut 1, 04626 Göllnitz","Mo-We,Fr 15:00-18:00; Sa 09:00-12:00; Th,Su,PH off",+493447315311,info@rittergut-schwanditz.de,http://www.rittergut-schwanditz.de/hofladen,https://www.facebook.com/pages/Rittergut-Schwanditz,,"https://www.google.com/maps?q=50.954367,12.338019",50.954367,12.338019,node/2510324286,https://www.openstreetmap.org/node/2510324286,2026-08-05,parcial,no comprobado
Hofkäserei Büttner,Alemania,DE,Thüringen,DE-TH,Hohenleuben,Lácteos y quesos,Käse und Milchprodukte,"Oststraße 2, 07958 Hohenleuben","Mo-Fr 08:30-11:30,13:00-18:00; Sa 08:30-12:00; Su,PH off",+491723578564,kaeserei@gmx.de,http://www.xn--hofkserei-bttner-ynb35b.de/der_hofladen.8.html,,,"https://www.google.com/maps?q=50.711831,12.058475",50.711831,12.058475,node/5035583437,https://www.openstreetmap.org/node/5035583437,2026-08-05,parcial,no comprobado
Holler-Hof,Alemania,DE,Thüringen,DE-TH,Jonaswalde,Otros,,"Dorfstraße 41, 04626 Jonaswalde","Th,Fr 13:00-18:00; Sa 10:00-13:00; Mo-We,Su,PH off",+493449660730,info@holler-hof.de,https://www.holler-hof.de/hofladen/,,,"https://www.google.com/maps?q=50.840215,12.290469",50.840215,12.290469,node/8066212596,https://www.openstreetmap.org/node/8066212596,2026-08-05,parcial,no comprobado
Imkerei Zeuch,Alemania,DE,Thüringen,DE-TH,Kahla,Miel,Honig,"Töpfergasse 5, 07768 Kahla",,+491636404740,imkerei-zeuch@online.de,https://www.imkerei-zeuch.de/,,,"https://www.google.com/maps?q=50.802285,11.589681",50.802285,11.589681,node/7916868841,https://www.openstreetmap.org/node/7916868841,2026-08-05,parcial,no comprobado
Hofladen Kauern,Alemania,DE,Thüringen,DE-TH,Kauern,Otros,,"Hauptstraße 31, 07554 Kauern","Mo-We 07:30-17:00; Th,Fr 07:30-18:00; Sa 07:30-17:00; Su 13:00-17:00",+493660259851,info@agrar-kauern.de,http://www.agrar-kauern.de/vermarktung/hofladen/,https://www.facebook.com/Hofladen-KuhCaf%C3%A9-Kauern-205272846755802/,,"https://www.google.com/maps?q=50.845050,12.138777",50.845050,12.138777,node/8051769741,https://www.openstreetmap.org/node/8051769741,2026-08-05,parcial,no comprobado
Bioladen Lindenbachhof,Alemania,DE,Thüringen,DE-TH,Kaulsdorf,Otros,,"Weischwitz 12, 07338 Kaulsdorf",,+4915154729390,hofladen@lindenbachhof.de,https://www.lindenbachhof.de/,,,"https://www.google.com/maps?q=50.608124,11.394555",50.608124,11.394555,node/8997716247,https://www.openstreetmap.org/node/8997716247,2026-08-05,parcial,no comprobado
Das Immenheim,Alemania,DE,Thüringen,DE-TH,Kranichfeld,Miel,Honig,"Obere Arnstädter Straße 8a, 99448 Kranichfeld",,+493645018527,honigshop@mirkoseidl.de,https://www.mirkoseidl.de/,,,"https://www.google.com/maps?q=50.857140,11.198767",50.857140,11.198767,node/12757337518,https://www.openstreetmap.org/node/12757337518,2026-08-05,parcial,no comprobado
Finneberg Imkerei Triebel,Alemania,DE,Thüringen,DE-TH,Kölleda,Miel,Honig,"Kammerforststraße 30, 99625 Kölleda","Mo-Th 18:00-20:30; Sa 10:00-19:00; Fr,Su,PH off",+4936354104955,info@finneberg-imkerei-triebel.de,http://www.finneberg-imkerei-triebel.de/,,,"https://www.google.com/maps?q=51.230495,11.294981",51.230495,11.294981,node/8406126666,https://www.openstreetmap.org/node/8406126666,2026-08-05,parcial,no comprobado
Sonnenhof Körner GbR,Alemania,DE,Thüringen,DE-TH,Körner,Otros,,"August-Bebel-Straße 7, 99998 Körner","Th,Fr 10:00-19:00; Sa 08:00-13:00; Mo-We,Su,PH off",+4917630198783,sonnenhofkoerner@gmx.de,https://www.sonnenhofkoerner.com/,,,"https://www.google.com/maps?q=51.230946,10.585795",51.230946,10.585795,node/7681193602,https://www.openstreetmap.org/node/7681193602,2026-08-05,parcial,no comprobado
Honighof Vier,Alemania,DE,Thüringen,DE-TH,Langenleuba-Niederhain,Miel,Honig,"Beiern 2, 04618 Langenleuba-Niederhain",,+4917683258730,honighof-vierk@gmx.de,https://www.honighof-vierk.de/shop/,,,"https://www.google.com/maps?q=50.945621,12.608083",50.945621,12.608083,node/12985835320,https://www.openstreetmap.org/node/12985835320,2026-08-05,parcial,no comprobado
Hofladen Frantz,Alemania,DE,Thüringen,DE-TH,Langenwetzendorf,Huevos,Eier,"Naitschau 16, 07957 Langenwetzendorf","Mo-Fr 08:00-18:00; Sa 08:00-12:00; Su,PH off",+493662521197,,https://hofladen-naitschau.business.site,,,"https://www.google.com/maps?q=50.656487,12.099429",50.656487,12.099429,node/6230784510,https://www.openstreetmap.org/node/6230784510,2026-08-05,parcial,no comprobado
Zog'ser Hofladen,Alemania,DE,Thüringen,DE-TH,Langenwetzendorf,Huevos,Eier,"Zoghaus 55, 07957 Langenwetzendorf","Tu-Fr 09:00-17:30; Sa-Mo,PH off",+4915127021454,schlachtbetriebd.fleischer@gmail.com,https://www.vogtland-tourismus.de/de/poi/hofladen/zog-ser-hofladen/35427767,https://www.facebook.com/zogser_hofladen-103517471050701,https://www.instagram.com/zogser_hofladen,"https://www.google.com/maps?q=50.662713,12.126458",50.662713,12.126458,node/5646276160,https://www.openstreetmap.org/node/5646276160,2026-08-05,parcial,no comprobado
Gärtnerei & Hofladen Langenwolschendorf,Alemania,DE,Thüringen,DE-TH,Langenwolschendorf,Huevos,Eier,"Am Schafteich 7, 07937 Langenwolschendorf","Tu-Fr 09:00-17:30; Sa 09:00-12:00; PH off ""Im Winter Mittwochs geschlosse""",+491624348049,,http://www.hofladen-langenwolschendorf.de/,,,"https://www.google.com/maps?q=50.641170,11.965865",50.641170,11.965865,node/5935205033,https://www.openstreetmap.org/node/5935205033,2026-08-05,parcial,no comprobado
